"","simu","n","p","omega_structure","zi_type","zi_config","method","criterion","omega_rmse","AUC","rmse_fit","fallout","recall","precision","f1_score","time"
"848","7","300","50","community","species","species_3","PLN","BIC","0.16","0.5527705","0.498055292408336","0.013","0","0","0","14.6668539047241"
"849","7","300","50","community","species","species_3","ZIPLN","BIC","0.1","0.798875","0.613946478721622","0.018","0.191","0.382","0.255","7.59526252746582"
"850","8","300","50","community","species","species_3","PLN","BIC","0.16","0.547152","0.522832724926811","0","0",NA,"0","59.4647896289825"
"851","8","300","50","community","species","species_3","ZIPLN","BIC","0.1","0.5952055","0.63199132565076","0.01","0.112","0.45","0.18","4.67109298706055"
"852","9","300","50","community","species","species_3","PLN","BIC","0.17","0.5412995","0.386524016720235","0.001","0","0","0","1.00413933992386"
"853","9","300","50","community","species","species_3","ZIPLN","BIC","0.1","0.648644","0.569593983942673","0.029","0.167","0.283","0.21","8.69648170471191"
"854","10","300","50","community","species","species_3","PLN","BIC","0.19","0.53266","0.478979276266018","0","0.011","1","0.021","16.6361496448517"
"855","10","300","50","community","species","species_3","ZIPLN","BIC","0.12","0.6823555","0.61072697489709","0.06","0.28","0.277","0.278","6.17003512382507"
"856","11","300","50","community","species","species_3","PLN","BIC","0.16","0.511508","0.488582198230658","0","0",NA,"0","16.140193939209"
"857","11","300","50","community","species","species_3","ZIPLN","BIC","0.1","0.7758305","0.653164082138506","0.006","0.169","0.65","0.268","7.76459646224976"
"858","12","300","50","community","species","species_3","PLN","BIC","0.17","0.5191605","0.43265886184365","0.001","0","0","0","21.6546242237091"
"859","12","300","50","community","species","species_3","ZIPLN","BIC","0.1","0.6474185","0.631273761044222","0.005","0.049","0.4","0.088","7.32784080505371"
"860","13","300","50","community","species","species_3","PLN","BIC","0.16","0.5611735","0.523521055133954","0.001","0","0","0","25.0540943145752"
"861","13","300","50","community","species","species_3","ZIPLN","BIC","0.1","0.6767265","0.620121960255137","0.009","0.185","0.6","0.283","4.4588508605957"
"862","14","300","50","community","species","species_3","PLN","BIC","0.17","0.559937","0.566254694018382","0","0",NA,"0","19.7824823856354"
"863","14","300","50","community","species","species_3","ZIPLN","BIC","0.11","0.6184345","0.67525944218073","0.02","0.172","0.425","0.245","4.85424399375916"
