"","simu","n","p","omega_structure","zi_type","zi_config","method","criterion","omega_rmse","AUC","rmse_fit","fallout","recall","precision","f1_score","time"
"9046","6","300","25","preferential_attachment","species","species_3","PLN","BIC","0.19","0.4900145","0.40905564550215","0.257","0.167","0.053","0.081","1.00826144218445"
"9047","6","300","25","preferential_attachment","species","species_3","ZIPLN","BIC","0.11","0.713985","0.524462593715349","0.007","0.167","0.667","0.267","1.6406102180481"
"9048","6","300","25","preferential_attachment","species","species_3","spiecEasi_network",NA,NA,"0.607485",NA,NA,NA,NA,NA,NA
"9049","6","300","25","preferential_attachment","species","species_3","graphical_lasso_network",NA,NA,"0.640234",NA,NA,NA,NA,NA,NA
"9050","6","300","25","preferential_attachment","species","species_3","neighborhood_selection_network",NA,NA,"0.7715",NA,NA,NA,NA,NA,NA
"9051","6","300","25","preferential_attachment","species","species_3","sparCC_network",NA,NA,"0.584833",NA,NA,NA,NA,NA,NA
"9052","7","300","25","preferential_attachment","species","species_3","PLN","BIC","0.18","0.485872","0.502179985229451","0.043","0","0","0","4.05088901519775"
"9053","7","300","25","preferential_attachment","species","species_3","ZIPLN","BIC","0.1","0.669574","0.588794804059352","0.022","0.292","0.538","0.378","1.49464440345764"
"9054","7","300","25","preferential_attachment","species","species_3","spiecEasi_network",NA,NA,"0.5358185",NA,NA,NA,NA,NA,NA
"9055","7","300","25","preferential_attachment","species","species_3","graphical_lasso_network",NA,NA,"0.6217745",NA,NA,NA,NA,NA,NA
"9056","7","300","25","preferential_attachment","species","species_3","neighborhood_selection_network",NA,NA,"0.5",NA,NA,NA,NA,NA,NA
"9057","7","300","25","preferential_attachment","species","species_3","sparCC_network",NA,NA,"0.617731",NA,NA,NA,NA,NA,NA
"9058","8","300","25","preferential_attachment","species","species_3","PLN","BIC","0.17","0.5286365","0.46500753966516","0.051","0.125","0.176","0.146","2.83014822006226"
"9059","8","300","25","preferential_attachment","species","species_3","ZIPLN","BIC","0.1","0.592014","0.587343885274256","0.004","0.125","0.75","0.214","1.33493518829346"
"9060","8","300","25","preferential_attachment","species","species_3","spiecEasi_network",NA,NA,"0.4407405",NA,NA,NA,NA,NA,NA
"9061","8","300","25","preferential_attachment","species","species_3","graphical_lasso_network",NA,NA,"0.5341285",NA,NA,NA,NA,NA,NA
"9062","8","300","25","preferential_attachment","species","species_3","neighborhood_selection_network",NA,NA,"0.5",NA,NA,NA,NA,NA,NA
"9063","8","300","25","preferential_attachment","species","species_3","sparCC_network",NA,NA,"0.51397",NA,NA,NA,NA,NA,NA
"9064","9","300","25","preferential_attachment","species","species_3","PLN","BIC","0.17","0.6009015","0.451865221014676","0.051","0.042","0.067","0.051","1.64069175720215"
"9065","9","300","25","preferential_attachment","species","species_3","ZIPLN","BIC","0.1","0.6806165","0.600671267433382","0.069","0.333","0.296","0.314","1.57163262367249"
"9066","9","300","25","preferential_attachment","species","species_3","spiecEasi_network",NA,NA,"0.6785105",NA,NA,NA,NA,NA,NA
"9067","9","300","25","preferential_attachment","species","species_3","graphical_lasso_network",NA,NA,"0.610827",NA,NA,NA,NA,NA,NA
"9068","9","300","25","preferential_attachment","species","species_3","neighborhood_selection_network",NA,NA,"0.5",NA,NA,NA,NA,NA,NA
"9069","9","300","25","preferential_attachment","species","species_3","sparCC_network",NA,NA,"0.685745",NA,NA,NA,NA,NA,NA
"9070","10","300","25","preferential_attachment","species","species_3","PLN","BIC","0.19","0.442","0.520725075846743","0.051","0","0","0","3.05369687080383"
"9071","10","300","25","preferential_attachment","species","species_3","ZIPLN","BIC","0.09","0.5979635","0.689562705864744","0","0",NA,"0","1.41352033615112"
"9072","10","300","25","preferential_attachment","species","species_3","spiecEasi_network",NA,NA,"0.4937925",NA,NA,NA,NA,NA,NA
"9073","10","300","25","preferential_attachment","species","species_3","graphical_lasso_network",NA,NA,"0.6424935",NA,NA,NA,NA,NA,NA
"9074","10","300","25","preferential_attachment","species","species_3","neighborhood_selection_network",NA,NA,"0.5",NA,NA,NA,NA,NA,NA
"9075","10","300","25","preferential_attachment","species","species_3","sparCC_network",NA,NA,"0.6045225",NA,NA,NA,NA,NA,NA
"9076","11","300","25","preferential_attachment","species","species_3","PLN","BIC","0.18","0.60393","0.466457229634081","0.033","0","0","0","16.824196100235"
"9077","11","300","25","preferential_attachment","species","species_3","ZIPLN","BIC","0.11","0.642084","0.544789770906848","0.018","0.208","0.5","0.294","1.32762169837952"
"9078","11","300","25","preferential_attachment","species","species_3","spiecEasi_network",NA,NA,"0.565223",NA,NA,NA,NA,NA,NA
"9079","11","300","25","preferential_attachment","species","species_3","graphical_lasso_network",NA,NA,"0.5317535",NA,NA,NA,NA,NA,NA
"9080","11","300","25","preferential_attachment","species","species_3","neighborhood_selection_network",NA,NA,"0.8335",NA,NA,NA,NA,NA,NA
"9081","11","300","25","preferential_attachment","species","species_3","sparCC_network",NA,NA,"0.5550015",NA,NA,NA,NA,NA,NA
"9082","12","300","25","preferential_attachment","species","species_3","PLN","BIC","0.19","0.4647355","0.40418581970836","0.011","0","0","0","4.08024525642395"
"9083","12","300","25","preferential_attachment","species","species_3","ZIPLN","BIC","0.12","0.8215475","0.532933656845326","0.022","0.208","0.455","0.286","1.65978288650513"
"9084","12","300","25","preferential_attachment","species","species_3","spiecEasi_network",NA,NA,"0.6832855",NA,NA,NA,NA,NA,NA
"9085","12","300","25","preferential_attachment","species","species_3","graphical_lasso_network",NA,NA,"0.6655805",NA,NA,NA,NA,NA,NA
"9086","12","300","25","preferential_attachment","species","species_3","neighborhood_selection_network",NA,NA,"0.8335",NA,NA,NA,NA,NA,NA
"9087","12","300","25","preferential_attachment","species","species_3","sparCC_network",NA,NA,"0.6461725",NA,NA,NA,NA,NA,NA
"9088","13","300","25","preferential_attachment","species","species_3","PLN","BIC","0.18","0.6268845","0.500735767354199","0.054","0","0","0","1.20318007469177"
"9089","13","300","25","preferential_attachment","species","species_3","ZIPLN","BIC","0.1","0.743715","0.643068886419814","0.029","0.417","0.556","0.476","1.61280584335327"
"9090","13","300","25","preferential_attachment","species","species_3","spiecEasi_network",NA,NA,"0.6631385",NA,NA,NA,NA,NA,NA
"9091","13","300","25","preferential_attachment","species","species_3","graphical_lasso_network",NA,NA,"0.674985",NA,NA,NA,NA,NA,NA
"9092","13","300","25","preferential_attachment","species","species_3","neighborhood_selection_network",NA,NA,"0.5",NA,NA,NA,NA,NA,NA
"9093","13","300","25","preferential_attachment","species","species_3","sparCC_network",NA,NA,"0.695012",NA,NA,NA,NA,NA,NA
"9094","14","300","25","preferential_attachment","species","species_3","PLN","BIC","0.19","0.510455","0.444011043729879","0.101","0.125","0.097","0.109","2.85194444656372"
"9095","14","300","25","preferential_attachment","species","species_3","ZIPLN","BIC","0.12","0.587237","0.569180931923898","0","0.167","1","0.286","1.56980323791504"
"9096","14","300","25","preferential_attachment","species","species_3","spiecEasi_network",NA,NA,"0.503025",NA,NA,NA,NA,NA,NA
"9097","14","300","25","preferential_attachment","species","species_3","graphical_lasso_network",NA,NA,"0.5511225",NA,NA,NA,NA,NA,NA
"9098","14","300","25","preferential_attachment","species","species_3","neighborhood_selection_network",NA,NA,"0.5",NA,NA,NA,NA,NA,NA
"9099","14","300","25","preferential_attachment","species","species_3","sparCC_network",NA,NA,"0.517977",NA,NA,NA,NA,NA,NA
"9100","15","300","25","preferential_attachment","species","species_3","PLN","BIC","0.19","0.616658","0.527311597499492","0.014","0","0","0","1.70804905891418"
"9101","15","300","25","preferential_attachment","species","species_3","ZIPLN","BIC","0.11","0.75918","0.703322641927873","0.018","0.417","0.667","0.513","1.48960280418396"
"9102","15","300","25","preferential_attachment","species","species_3","spiecEasi_network",NA,NA,"0.588549",NA,NA,NA,NA,NA,NA
"9103","15","300","25","preferential_attachment","species","species_3","graphical_lasso_network",NA,NA,"0.66201",NA,NA,NA,NA,NA,NA
"9104","15","300","25","preferential_attachment","species","species_3","neighborhood_selection_network",NA,NA,"0.5",NA,NA,NA,NA,NA,NA
"9105","15","300","25","preferential_attachment","species","species_3","sparCC_network",NA,NA,"0.719003",NA,NA,NA,NA,NA,NA
"9106","16","300","25","preferential_attachment","species","species_3","PLN","BIC","0.18","0.518086","0.503614570410828","0.083","0","0","0","3.54727292060852"
"9107","16","300","25","preferential_attachment","species","species_3","ZIPLN","BIC","0.1","0.706193","0.595114267056227","0.058","0.417","0.385","0.4","1.66588830947876"
"9108","16","300","25","preferential_attachment","species","species_3","spiecEasi_network",NA,NA,"0.6745705",NA,NA,NA,NA,NA,NA
"9109","16","300","25","preferential_attachment","species","species_3","graphical_lasso_network",NA,NA,"0.6109765",NA,NA,NA,NA,NA,NA
"9110","16","300","25","preferential_attachment","species","species_3","neighborhood_selection_network",NA,NA,"0.5",NA,NA,NA,NA,NA,NA
"9111","16","300","25","preferential_attachment","species","species_3","sparCC_network",NA,NA,"0.6134135",NA,NA,NA,NA,NA,NA
"9112","17","300","25","preferential_attachment","species","species_3","PLN","BIC","0.18","0.537688","0.501232893320928","0.08","0.083","0.083","0.083","1.72510004043579"
"9113","17","300","25","preferential_attachment","species","species_3","ZIPLN","BIC","0.11","0.6254495","0.622101604707929","0","0",NA,"0","1.48734641075134"
"9114","17","300","25","preferential_attachment","species","species_3","spiecEasi_network",NA,NA,"0.5006205",NA,NA,NA,NA,NA,NA
"9115","17","300","25","preferential_attachment","species","species_3","graphical_lasso_network",NA,NA,"0.5911125",NA,NA,NA,NA,NA,NA
"9116","17","300","25","preferential_attachment","species","species_3","neighborhood_selection_network",NA,NA,"0.5",NA,NA,NA,NA,NA,NA
"9117","17","300","25","preferential_attachment","species","species_3","sparCC_network",NA,NA,"0.447156",NA,NA,NA,NA,NA,NA
"9118","18","300","25","preferential_attachment","species","species_3","PLN","BIC","0.18","0.6430815","0.483435007043029","0.268","0.375","0.108","0.168","0.811327219009399"
"9119","18","300","25","preferential_attachment","species","species_3","ZIPLN","BIC","0.12","0.689909","0.585187825342346","0.011","0.25","0.667","0.364","1.35803484916687"
"9120","18","300","25","preferential_attachment","species","species_3","spiecEasi_network",NA,NA,"0.621764",NA,NA,NA,NA,NA,NA
"9121","18","300","25","preferential_attachment","species","species_3","graphical_lasso_network",NA,NA,"0.7037535",NA,NA,NA,NA,NA,NA
"9122","18","300","25","preferential_attachment","species","species_3","neighborhood_selection_network",NA,NA,"0.5",NA,NA,NA,NA,NA,NA
"9123","18","300","25","preferential_attachment","species","species_3","sparCC_network",NA,NA,"0.613759",NA,NA,NA,NA,NA,NA
"9124","19","300","25","preferential_attachment","species","species_3","PLN","BIC","0.2","0.649616","0.463538512751102","0.101","0.125","0.097","0.109","3.06680512428284"
"9125","19","300","25","preferential_attachment","species","species_3","ZIPLN","BIC","0.1","0.7791955","0.628286892075147","0.051","0.375","0.391","0.383","1.49805188179016"
"9126","19","300","25","preferential_attachment","species","species_3","spiecEasi_network",NA,NA,"0.6326175",NA,NA,NA,NA,NA,NA
"9127","19","300","25","preferential_attachment","species","species_3","graphical_lasso_network",NA,NA,"0.720433",NA,NA,NA,NA,NA,NA
"9128","19","300","25","preferential_attachment","species","species_3","neighborhood_selection_network",NA,NA,"0.5",NA,NA,NA,NA,NA,NA
"9129","19","300","25","preferential_attachment","species","species_3","sparCC_network",NA,NA,"0.671328",NA,NA,NA,NA,NA,NA
"9130","20","300","25","preferential_attachment","species","species_3","PLN","BIC","0.19","0.4731245","0.446242610449045","0.424","0.417","0.079","0.132","0.803046226501465"
"9131","20","300","25","preferential_attachment","species","species_3","ZIPLN","BIC","0.11","0.627637","0.525057261113815","0.025","0.167","0.364","0.229","1.62808442115784"
"9132","20","300","25","preferential_attachment","species","species_3","spiecEasi_network",NA,NA,"0.5730795",NA,NA,NA,NA,NA,NA
"9133","20","300","25","preferential_attachment","species","species_3","graphical_lasso_network",NA,NA,"0.6061925",NA,NA,NA,NA,NA,NA
"9134","20","300","25","preferential_attachment","species","species_3","neighborhood_selection_network",NA,NA,"0.5",NA,NA,NA,NA,NA,NA
"9135","20","300","25","preferential_attachment","species","species_3","sparCC_network",NA,NA,"0.576545",NA,NA,NA,NA,NA,NA
"9136","21","300","25","preferential_attachment","species","species_3","PLN","BIC","0.18","0.553747","0.467781859400404","0.054","0","0","0","2.61391425132751"
"9137","21","300","25","preferential_attachment","species","species_3","ZIPLN","BIC","0.11","0.644911","0.590536293200576","0.014","0.167","0.5","0.25","1.42648100852966"
"9138","21","300","25","preferential_attachment","species","species_3","spiecEasi_network",NA,NA,"0.4486875",NA,NA,NA,NA,NA,NA
"9139","21","300","25","preferential_attachment","species","species_3","graphical_lasso_network",NA,NA,"0.486031",NA,NA,NA,NA,NA,NA
"9140","21","300","25","preferential_attachment","species","species_3","neighborhood_selection_network",NA,NA,"0.7715",NA,NA,NA,NA,NA,NA
"9141","21","300","25","preferential_attachment","species","species_3","sparCC_network",NA,NA,"0.5068315",NA,NA,NA,NA,NA,NA
"9142","22","300","25","preferential_attachment","species","species_3","PLN","BIC","0.15","0.680832","0.612359725476301","0.083","0.125","0.115","0.12","0.680027484893799"
"9143","22","300","25","preferential_attachment","species","species_3","ZIPLN","BIC","0.09","0.7517795","0.669432231073145","0.225","0.625","0.195","0.297","1.56792807579041"
"9144","22","300","25","preferential_attachment","species","species_3","spiecEasi_network",NA,NA,"0.8239625",NA,NA,NA,NA,NA,NA
"9145","22","300","25","preferential_attachment","species","species_3","graphical_lasso_network",NA,NA,"0.7609185",NA,NA,NA,NA,NA,NA
"9146","22","300","25","preferential_attachment","species","species_3","neighborhood_selection_network",NA,NA,"0.5",NA,NA,NA,NA,NA,NA
"9147","22","300","25","preferential_attachment","species","species_3","sparCC_network",NA,NA,"0.763174",NA,NA,NA,NA,NA,NA
"9148","23","300","25","preferential_attachment","species","species_3","PLN","BIC","0.19","0.5542935","0.508459262428201","0.04","0","0","0","1.72556090354919"
"9149","23","300","25","preferential_attachment","species","species_3","ZIPLN","BIC","0.1","0.7292285","0.646710586168153","0.091","0.458","0.306","0.367","1.25987005233765"
"9150","23","300","25","preferential_attachment","species","species_3","spiecEasi_network",NA,NA,"0.5573825",NA,NA,NA,NA,NA,NA
"9151","23","300","25","preferential_attachment","species","species_3","graphical_lasso_network",NA,NA,"0.6156815",NA,NA,NA,NA,NA,NA
"9152","23","300","25","preferential_attachment","species","species_3","neighborhood_selection_network",NA,NA,"0.5",NA,NA,NA,NA,NA,NA
"9153","23","300","25","preferential_attachment","species","species_3","sparCC_network",NA,NA,"0.5941755",NA,NA,NA,NA,NA,NA
"9154","24","300","25","preferential_attachment","species","species_3","PLN","BIC","0.2","0.4885455","0.566871407135547","0.072","0.042","0.048","0.044","2.10995125770569"
"9155","24","300","25","preferential_attachment","species","species_3","ZIPLN","BIC","0.11","0.745789","0.663916258552305","0.022","0.375","0.6","0.462","1.79611444473267"
"9156","24","300","25","preferential_attachment","species","species_3","spiecEasi_network",NA,NA,"0.68673",NA,NA,NA,NA,NA,NA
"9157","24","300","25","preferential_attachment","species","species_3","graphical_lasso_network",NA,NA,"0.733422",NA,NA,NA,NA,NA,NA
"9158","24","300","25","preferential_attachment","species","species_3","neighborhood_selection_network",NA,NA,"0.5",NA,NA,NA,NA,NA,NA
"9159","24","300","25","preferential_attachment","species","species_3","sparCC_network",NA,NA,"0.7473345",NA,NA,NA,NA,NA,NA
"9160","25","300","25","preferential_attachment","species","species_3","PLN","BIC","0.17","0.566018","0.570324043358348","0.112","0.208","0.139","0.167","0.806207180023193"
"9161","25","300","25","preferential_attachment","species","species_3","ZIPLN","BIC","0.1","0.6884625","0.657308401319211","0.054","0.292","0.318","0.304","1.66727232933044"
"9162","25","300","25","preferential_attachment","species","species_3","spiecEasi_network",NA,NA,"0.6993175",NA,NA,NA,NA,NA,NA
"9163","25","300","25","preferential_attachment","species","species_3","graphical_lasso_network",NA,NA,"0.6090295",NA,NA,NA,NA,NA,NA
"9164","25","300","25","preferential_attachment","species","species_3","neighborhood_selection_network",NA,NA,"0.5",NA,NA,NA,NA,NA,NA
"9165","25","300","25","preferential_attachment","species","species_3","sparCC_network",NA,NA,"0.714213",NA,NA,NA,NA,NA,NA
"9166","26","300","25","preferential_attachment","species","species_3","PLN","BIC","0.2","0.540426","0.454482012599531","0.087","0.087","0.077","0.082","3.79480004310608"
"9167","26","300","25","preferential_attachment","species","species_3","ZIPLN","BIC","0.12","0.565252","0.608237552652932","0.011","0.043","0.25","0.074","1.19924259185791"
"9168","26","300","25","preferential_attachment","species","species_3","spiecEasi_network",NA,NA,"0.531418",NA,NA,NA,NA,NA,NA
"9169","26","300","25","preferential_attachment","species","species_3","graphical_lasso_network",NA,NA,"0.472063",NA,NA,NA,NA,NA,NA
"9170","26","300","25","preferential_attachment","species","species_3","neighborhood_selection_network",NA,NA,"0.5",NA,NA,NA,NA,NA,NA
"9171","26","300","25","preferential_attachment","species","species_3","sparCC_network",NA,NA,"0.4491645",NA,NA,NA,NA,NA,NA
"9172","27","300","25","preferential_attachment","species","species_3","PLN","BIC","0.18","0.480752","0.414757436096743","0.033","0.042","0.1","0.059","2.78201508522034"
"9173","27","300","25","preferential_attachment","species","species_3","ZIPLN","BIC","0.11","0.5486825","0.615332094389781","0","0",NA,"0","1.32652926445007"
"9174","27","300","25","preferential_attachment","species","species_3","spiecEasi_network",NA,NA,"0.53696",NA,NA,NA,NA,NA,NA
"9175","27","300","25","preferential_attachment","species","species_3","graphical_lasso_network",NA,NA,"0.509492",NA,NA,NA,NA,NA,NA
"9176","27","300","25","preferential_attachment","species","species_3","neighborhood_selection_network",NA,NA,"0.5",NA,NA,NA,NA,NA,NA
"9177","27","300","25","preferential_attachment","species","species_3","sparCC_network",NA,NA,"0.4690135",NA,NA,NA,NA,NA,NA
"9178","28","300","25","preferential_attachment","species","species_3","PLN","BIC","0.2","0.478761","0.515015783847684","0.04","0.042","0.083","0.056","3.24248003959656"
"9179","28","300","25","preferential_attachment","species","species_3","ZIPLN","BIC","0.11","0.6447235","0.633675603620401","0.203","0.417","0.152","0.222","1.40963244438171"
"9180","28","300","25","preferential_attachment","species","species_3","spiecEasi_network",NA,NA,"0.4890305",NA,NA,NA,NA,NA,NA
"9181","28","300","25","preferential_attachment","species","species_3","graphical_lasso_network",NA,NA,"0.5678975",NA,NA,NA,NA,NA,NA
"9182","28","300","25","preferential_attachment","species","species_3","neighborhood_selection_network",NA,NA,"0.5",NA,NA,NA,NA,NA,NA
"9183","28","300","25","preferential_attachment","species","species_3","sparCC_network",NA,NA,"0.522213",NA,NA,NA,NA,NA,NA
"9184","29","300","25","preferential_attachment","species","species_3","PLN","BIC","0.18","0.5231055","0.489656869942207","0.079","0","0","0","2.02709054946899"
"9185","29","300","25","preferential_attachment","species","species_3","ZIPLN","BIC","0.1","0.733423","0.589582366467137","0.065","0.391","0.333","0.36","1.07024312019348"
"9186","29","300","25","preferential_attachment","species","species_3","spiecEasi_network",NA,NA,"0.7069035",NA,NA,NA,NA,NA,NA
"9187","29","300","25","preferential_attachment","species","species_3","graphical_lasso_network",NA,NA,"0.6707565",NA,NA,NA,NA,NA,NA
"9188","29","300","25","preferential_attachment","species","species_3","neighborhood_selection_network",NA,NA,"0.5",NA,NA,NA,NA,NA,NA
"9189","29","300","25","preferential_attachment","species","species_3","sparCC_network",NA,NA,"0.6523865",NA,NA,NA,NA,NA,NA
"9190","30","300","25","preferential_attachment","species","species_3","PLN","BIC","0.18","0.5965345","0.468114445764943","0.069","0.042","0.05","0.045","2.94528126716614"
"9191","30","300","25","preferential_attachment","species","species_3","ZIPLN","BIC","0.11","0.6435345","0.637937402215986","0.043","0.25","0.333","0.286","1.42047905921936"
"9192","30","300","25","preferential_attachment","species","species_3","spiecEasi_network",NA,NA,"0.519561",NA,NA,NA,NA,NA,NA
"9193","30","300","25","preferential_attachment","species","species_3","graphical_lasso_network",NA,NA,"0.495568",NA,NA,NA,NA,NA,NA
"9194","30","300","25","preferential_attachment","species","species_3","neighborhood_selection_network",NA,NA,"0.5",NA,NA,NA,NA,NA,NA
"9195","30","300","25","preferential_attachment","species","species_3","sparCC_network",NA,NA,"0.500248",NA,NA,NA,NA,NA,NA
"9196","1","300","25","preferential_attachment","species","species_4","PLN","BIC","0.18","0.6150385","0.452491726412473","0.033","0.042","0.1","0.059","2.87357258796692"
"9197","1","300","25","preferential_attachment","species","species_4","ZIPLN","BIC","0.1","0.5999285","0.620004310443648","0.011","0.208","0.625","0.312","1.634197473526"
"9198","1","300","25","preferential_attachment","species","species_4","spiecEasi_network",NA,NA,"0.600199",NA,NA,NA,NA,NA,NA
"9199","1","300","25","preferential_attachment","species","species_4","graphical_lasso_network",NA,NA,"0.6536165",NA,NA,NA,NA,NA,NA
"9200","1","300","25","preferential_attachment","species","species_4","neighborhood_selection_network",NA,NA,"0.5",NA,NA,NA,NA,NA,NA
"9201","1","300","25","preferential_attachment","species","species_4","sparCC_network",NA,NA,"0.6427825",NA,NA,NA,NA,NA,NA
"9202","2","300","25","preferential_attachment","species","species_4","PLN","BIC","0.17","0.531115","0.529801084707228","0.054","0.043","0.062","0.051","2.0810341835022"
"9203","2","300","25","preferential_attachment","species","species_4","ZIPLN","BIC","0.1","0.7979505","0.661036411528359","0.004","0.261","0.857","0.4","1.72941040992737"
"9204","2","300","25","preferential_attachment","species","species_4","spiecEasi_network",NA,NA,"0.6870125",NA,NA,NA,NA,NA,NA
"9205","2","300","25","preferential_attachment","species","species_4","graphical_lasso_network",NA,NA,"0.616052",NA,NA,NA,NA,NA,NA
"9206","2","300","25","preferential_attachment","species","species_4","neighborhood_selection_network",NA,NA,"0.5",NA,NA,NA,NA,NA,NA
"9207","2","300","25","preferential_attachment","species","species_4","sparCC_network",NA,NA,"0.620337",NA,NA,NA,NA,NA,NA
"9208","3","300","25","preferential_attachment","species","species_4","PLN","BIC","0.18","0.5491045","0.416501573181679","0.025","0.043","0.125","0.065","3.71025109291077"
"9209","3","300","25","preferential_attachment","species","species_4","ZIPLN","BIC","0.09","0.582915","0.587300267064568","0.051","0.261","0.3","0.279","1.44548797607422"
"9210","3","300","25","preferential_attachment","species","species_4","spiecEasi_network",NA,NA,"0.412321",NA,NA,NA,NA,NA,NA
"9211","3","300","25","preferential_attachment","species","species_4","graphical_lasso_network",NA,NA,"0.5273945",NA,NA,NA,NA,NA,NA
"9212","3","300","25","preferential_attachment","species","species_4","neighborhood_selection_network",NA,NA,"0.5",NA,NA,NA,NA,NA,NA
"9213","3","300","25","preferential_attachment","species","species_4","sparCC_network",NA,NA,"0.5491195",NA,NA,NA,NA,NA,NA
"9214","4","300","25","preferential_attachment","species","species_4","PLN","BIC","0.19","0.5539685","0.442480074267679","0.047","0.042","0.071","0.053","3.2999632358551"
"9215","4","300","25","preferential_attachment","species","species_4","ZIPLN","BIC","0.11","0.677257","0.569379918052583","0.018","0.292","0.583","0.389","1.6509907245636"
"9216","4","300","25","preferential_attachment","species","species_4","spiecEasi_network",NA,NA,"0.4981685",NA,NA,NA,NA,NA,NA
"9217","4","300","25","preferential_attachment","species","species_4","graphical_lasso_network",NA,NA,"0.6369885",NA,NA,NA,NA,NA,NA
"9218","4","300","25","preferential_attachment","species","species_4","neighborhood_selection_network",NA,NA,"0.5",NA,NA,NA,NA,NA,NA
"9219","4","300","25","preferential_attachment","species","species_4","sparCC_network",NA,NA,"0.603572",NA,NA,NA,NA,NA,NA
"9220","5","300","25","preferential_attachment","species","species_4","PLN","BIC","0.17","0.59447","0.508301361127635","0.185","0.375","0.15","0.214","1.19721031188965"
"9221","5","300","25","preferential_attachment","species","species_4","ZIPLN","BIC","0.09","0.6071595","0.623537871501212","0.014","0.292","0.636","0.4","1.82306361198425"
"9222","5","300","25","preferential_attachment","species","species_4","spiecEasi_network",NA,NA,"0.6156105",NA,NA,NA,NA,NA,NA
"9223","5","300","25","preferential_attachment","species","species_4","graphical_lasso_network",NA,NA,"0.6610905",NA,NA,NA,NA,NA,NA
"9224","5","300","25","preferential_attachment","species","species_4","neighborhood_selection_network",NA,NA,"0.5",NA,NA,NA,NA,NA,NA
"9225","5","300","25","preferential_attachment","species","species_4","sparCC_network",NA,NA,"0.592949",NA,NA,NA,NA,NA,NA
"9226","6","300","25","preferential_attachment","species","species_4","PLN","BIC","0.17","0.580381","0.500276800841258","0.054","0.167","0.211","0.186","2.20498585700989"
"9227","6","300","25","preferential_attachment","species","species_4","ZIPLN","BIC","0.09","0.6986765","0.622243694128563","0.022","0.417","0.625","0.5","1.38201475143433"
"9228","6","300","25","preferential_attachment","species","species_4","spiecEasi_network",NA,NA,"0.6288965",NA,NA,NA,NA,NA,NA
"9229","6","300","25","preferential_attachment","species","species_4","graphical_lasso_network",NA,NA,"0.579267",NA,NA,NA,NA,NA,NA
"9230","6","300","25","preferential_attachment","species","species_4","neighborhood_selection_network",NA,NA,"0.5",NA,NA,NA,NA,NA,NA
"9231","6","300","25","preferential_attachment","species","species_4","sparCC_network",NA,NA,"0.5519025",NA,NA,NA,NA,NA,NA
"9232","7","300","25","preferential_attachment","species","species_4","PLN","BIC","0.21","0.541191","0.422281720950582","0.029","0","0","0","17.0196661949158"
"9233","7","300","25","preferential_attachment","species","species_4","ZIPLN","BIC","0.12","0.5080575","0.570288176160869","0.018","0.083","0.286","0.129","1.47656393051147"
"9234","7","300","25","preferential_attachment","species","species_4","spiecEasi_network",NA,NA,"0.6005505",NA,NA,NA,NA,NA,NA
"9235","7","300","25","preferential_attachment","species","species_4","graphical_lasso_network",NA,NA,"0.4986775",NA,NA,NA,NA,NA,NA
"9236","7","300","25","preferential_attachment","species","species_4","neighborhood_selection_network",NA,NA,"0.5",NA,NA,NA,NA,NA,NA
"9237","7","300","25","preferential_attachment","species","species_4","sparCC_network",NA,NA,"0.4687665",NA,NA,NA,NA,NA,NA
"9238","8","300","25","preferential_attachment","species","species_4","PLN","BIC","0.17","0.5587885","0.437027491502803","0.047","0.042","0.071","0.053","3.37029075622559"
"9239","8","300","25","preferential_attachment","species","species_4","ZIPLN","BIC","0.1","0.6475705","0.57172566693224","0.036","0.375","0.474","0.419","1.68960428237915"
"9240","8","300","25","preferential_attachment","species","species_4","spiecEasi_network",NA,NA,"0.6374885",NA,NA,NA,NA,NA,NA
"9241","8","300","25","preferential_attachment","species","species_4","graphical_lasso_network",NA,NA,"0.5514865",NA,NA,NA,NA,NA,NA
"9242","8","300","25","preferential_attachment","species","species_4","neighborhood_selection_network",NA,NA,"0.5",NA,NA,NA,NA,NA,NA
"9243","8","300","25","preferential_attachment","species","species_4","sparCC_network",NA,NA,"0.5542665",NA,NA,NA,NA,NA,NA
"9244","9","300","25","preferential_attachment","species","species_4","PLN","BIC","0.17","0.668133","0.575085081395433","0.011","0.042","0.25","0.071","2.22385931015015"
"9245","9","300","25","preferential_attachment","species","species_4","ZIPLN","BIC","0.11","0.7278375","0.677726914233924","0.014","0.333","0.667","0.444","1.58205676078796"
"9246","9","300","25","preferential_attachment","species","species_4","spiecEasi_network",NA,NA,"0.718406",NA,NA,NA,NA,NA,NA
"9247","9","300","25","preferential_attachment","species","species_4","graphical_lasso_network",NA,NA,"0.65738",NA,NA,NA,NA,NA,NA
"9248","9","300","25","preferential_attachment","species","species_4","neighborhood_selection_network",NA,NA,"0.8335",NA,NA,NA,NA,NA,NA
"9249","9","300","25","preferential_attachment","species","species_4","sparCC_network",NA,NA,"0.677521",NA,NA,NA,NA,NA,NA
"9250","10","300","25","preferential_attachment","species","species_4","PLN","BIC","0.17","0.4758645","0.478032778748356","0.043","0","0","0","2.75440073013306"
"9251","10","300","25","preferential_attachment","species","species_4","ZIPLN","BIC","0.09","0.6518115","0.634160338106738","0.014","0.25","0.6","0.353","1.40586686134338"
"9252","10","300","25","preferential_attachment","species","species_4","spiecEasi_network",NA,NA,"0.5340115",NA,NA,NA,NA,NA,NA
