"","simu","n","p","omega_structure","zi_type","zi_config","method","criterion","omega_rmse","AUC","rmse_fit","fallout","recall","precision","f1_score","time"
"80","5","300","20","erdos_renyi","species","species_2","ZIPLN","BIC","0.26","0.0606495","0.605316191433545","0.241","0.291","0.588","0.39","2.93918337424596"
"81","6","300","20","erdos_renyi","species","species_2","PLN","StARS","0.28","0.1165905","0.570179473243458","0.146","0.12","0.52","0.195","22.0134847164154"
"82","6","300","20","erdos_renyi","species","species_2","PLN","BIC","0.28","0.1165905","0.555219715263542","0.268","0.231","0.532","0.323","22.0134847164154"
"83","6","300","20","erdos_renyi","species","species_2","ZIPLN","StARS","0.27","0.074675","0.581011158060501","0.171","0.167","0.562","0.257","2.43579757213593"
"84","6","300","20","erdos_renyi","species","species_2","ZIPLN","BIC","0.26","0.074675","0.569257179276745","0.378","0.38","0.569","0.456","2.43579757213593"
"85","7","300","20","erdos_renyi","species","species_2","PLN","StARS","0.29","0.0946045","0.577211707540358","0.108","0.124","0.545","0.202","26.9038445949554"
"86","7","300","20","erdos_renyi","species","species_2","PLN","BIC","0.29","0.0946045","0.564116285324423","0.204","0.227","0.537","0.319","26.9038445949554"
"87","7","300","20","erdos_renyi","species","species_2","ZIPLN","StARS","0.27","0.073303","0.607144413023632","0.086","0.113","0.579","0.19","3.209532447656"
"88","7","300","20","erdos_renyi","species","species_2","ZIPLN","BIC","0.26","0.073303","0.577096366179134","0.323","0.423","0.577","0.488","3.209532447656"
"89","8","300","20","erdos_renyi","species","species_2","PLN","StARS","0.29","0.092195","0.555602907203505","0.129","0.112","0.435","0.179","28.0173714160919"
"90","8","300","20","erdos_renyi","species","species_2","PLN","BIC","0.28","0.092195","0.542174242970653","0.436","0.393","0.443","0.417","28.0173714160919"
"91","8","300","20","erdos_renyi","species","species_2","ZIPLN","StARS","0.27","0.0539275","0.591209089852818","0.099","0.135","0.545","0.216","3.16434976657232"
"92","8","300","20","erdos_renyi","species","species_2","ZIPLN","BIC","0.26","0.0539275","0.568770819168559","0.277","0.326","0.509","0.397","3.16434976657232"
"93","9","300","20","erdos_renyi","species","species_2","PLN","StARS","0.27","0.1654945","0.589688677333848","0.053","0.146","0.737","0.243","17.6544334888458"
"94","9","300","20","erdos_renyi","species","species_2","PLN","BIC","0.25","0.1654945","0.562786833764756","0.511","0.646","0.564","0.602","17.6544334888458"
"95","9","300","20","erdos_renyi","species","species_2","ZIPLN","StARS","0.26","0.1083","0.563574420710462","0.17","0.26","0.61","0.365","1.29689010779063"
"96","9","300","20","erdos_renyi","species","species_2","ZIPLN","BIC","0.24","0.1083","0.571377466361947","0.394","0.49","0.56","0.522","1.29689010779063"
"97","10","300","20","erdos_renyi","species","species_2","PLN","StARS","0.28","0.112647","0.602131707907005","0.118","0.072","0.389","0.122","18.7585067749023"
"98","10","300","20","erdos_renyi","species","species_2","PLN","BIC","0.28","0.112647","0.602973643460215","0","0",NA,"0","18.7585067749023"
"99","10","300","20","erdos_renyi","species","species_2","ZIPLN","StARS","0.27","0.0421235","0.629676278208723","0.065","0.093","0.6","0.161","2.11557732820511"
"100","10","300","20","erdos_renyi","species","species_2","ZIPLN","BIC","0.27","0.0421235","0.620803829180342","0.118","0.186","0.621","0.286","2.11557732820511"
"101","11","300","20","erdos_renyi","species","species_2","PLN","StARS","0.29","0.1063455","0.572573247273906","0.149","0.135","0.481","0.211","23.1131160259247"
"102","11","300","20","erdos_renyi","species","species_2","PLN","BIC","0.29","0.1063455","0.572790047087363","0","0",NA,"0","23.1131160259247"
"103","11","300","20","erdos_renyi","species","species_2","ZIPLN","StARS","0.27","0.026429","0.583666075294435","0.149","0.146","0.5","0.226","3.18488341569901"
"104","11","300","20","erdos_renyi","species","species_2","ZIPLN","BIC","0.27","0.026429","0.58229632304005","0.181","0.167","0.485","0.248","3.18488341569901"
"105","12","300","20","erdos_renyi","species","species_2","PLN","StARS","0.27","0.142095","0.647085863100154","0.089","0.08","0.5","0.138","30.9981837272644"
"106","12","300","20","erdos_renyi","species","species_2","PLN","BIC","0.27","0.142095","0.646895930045799","0.033","0","0","0","30.9981837272644"
"107","12","300","20","erdos_renyi","species","species_2","ZIPLN","StARS","0.26","0.11748","0.661416234503485","0.056","0.06","0.545","0.108","2.97213491598765"
"108","12","300","20","erdos_renyi","species","species_2","ZIPLN","BIC","0.25","0.11748","0.623898387416088","0.322","0.43","0.597","0.5","2.97213491598765"
"109","13","300","20","erdos_renyi","species","species_2","PLN","StARS","0.29","0.108179","0.569183286256029","0.115","0.151","0.52","0.234","18.9653789997101"
"110","13","300","20","erdos_renyi","species","species_2","PLN","BIC","0.28","0.108179","0.562599761905069","0.163","0.244","0.553","0.339","18.9653789997101"
"111","13","300","20","erdos_renyi","species","species_2","ZIPLN","StARS","0.27","0.0485325","0.585287009276336","0.125","0.163","0.519","0.248","2.18926491340001"
"112","13","300","20","erdos_renyi","species","species_2","ZIPLN","BIC","0.26","0.0485325","0.586274130432813","0.269","0.36","0.525","0.428","2.18926491340001"
"113","14","300","20","erdos_renyi","species","species_2","PLN","StARS","0.29","0.064253","0.565168645859985","0.197","0.118","0.5","0.19","14.1963586807251"
"114","14","300","20","erdos_renyi","species","species_2","PLN","BIC","0.29","0.064253","0.549676190305279","0.408","0.252","0.508","0.337","14.1963586807251"
"115","14","300","20","erdos_renyi","species","species_2","ZIPLN","StARS","0.28","0.059076","0.574700041897963","0.197","0.109","0.481","0.178","1.93944838841756"
"116","14","300","20","erdos_renyi","species","species_2","ZIPLN","BIC","0.28","0.059076","0.57051410473301","0.211","0.134","0.516","0.213","1.93944838841756"
"117","15","300","20","erdos_renyi","species","species_2","PLN","StARS","0.27","0.1025955","0.563598657114732","0.117","0.092","0.4","0.15","15.9615132808685"
"118","15","300","20","erdos_renyi","species","species_2","PLN","BIC","0.27","0.1025955","0.555224937569878","0.146","0.149","0.464","0.226","15.9615132808685"
"119","15","300","20","erdos_renyi","species","species_2","ZIPLN","StARS","0.26","0.045779","0.582748055671392","0.117","0.126","0.478","0.2","2.07618820667267"
"120","15","300","20","erdos_renyi","species","species_2","ZIPLN","BIC","0.25","0.045779","0.558724237051418","0.262","0.402","0.565","0.47","2.07618820667267"
"121","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
"
"122","2","300","20","erdos_renyi","species","species_3","PLN","StARS","0.3","0.011759","0.447640800088431","0.182","0.165","0.455","0.242","14.1665048599243"
"123","2","300","20","erdos_renyi","species","species_3","PLN","BIC","0.3","0.011759","0.447594036347513","0","0",NA,"0","14.1665048599243"
"124","2","300","20","erdos_renyi","species","species_3","ZIPLN","StARS","0.27","0.0705265","0.541882715232933","0.192","0.198","0.486","0.281","3.56604912678401"
"125","2","300","20","erdos_renyi","species","species_3","ZIPLN","BIC","0.27","0.0705265","0.527643625062278","0.283","0.297","0.491","0.37","3.56604912678401"
"126","3","300","20","erdos_renyi","species","species_3","PLN","StARS","0.28","0.0019815","0.563349619772592","0.067","0.071","0.462","0.122","16.7028098106384"
"127","3","300","20","erdos_renyi","species","species_3","PLN","BIC","0.28","0.0019815","0.563223703091163","0.01","0.012","0.5","0.023","16.7028098106384"
"128","3","300","20","erdos_renyi","species","species_3","ZIPLN","StARS","0.27","0.023053","0.579187365784663","0.095","0.129","0.524","0.208","4.43013894160589"
"129","3","300","20","erdos_renyi","species","species_3","ZIPLN","BIC","0.26","0.023053","0.56613344058329","0.19","0.282","0.545","0.372","4.43013894160589"
