"","simu","n","p","omega_structure","zi_type","zi_config","method","criterion","omega_rmse","AUC","rmse_fit","fallout","recall","precision","f1_score","time"
"85","29","300","20","erdos_renyi","covar","covar_1","PLN","BIC","0.1","0.4826245","0.421319581627664","0.145","0.273","0.103","0.15","18.9665386676788"
"86","29","300","20","erdos_renyi","covar","covar_1","ZIPLN","BIC","0.09","0.5158435","0.555926016385311","0","0",NA,"0","23.2198486328125"
"87","29","300","20","erdos_renyi","covar","covar_1","PLN_ZIvar","BIC","0.08","0.6358015","0.483148027395483","0","0",NA,"0","10.1565661430359"
"88","30","300","20","erdos_renyi","covar","covar_1","PLN","BIC","0.12","0.4616975","0.46869217295366","0.123","0.455","0.185","0.263","14.440806388855"
"89","30","300","20","erdos_renyi","covar","covar_1","ZIPLN","BIC","0.1","0.8518015","0.582956183846284","0","0.273","1","0.429","13.6951019763947"
"90","30","300","20","erdos_renyi","covar","covar_1","PLN_ZIvar","BIC","0.1","0.8882045","0.535714695985977","0","0.545","1","0.706","7.78751230239868"
"91","1","300","20","community","covar","covar_1","PLN","BIC","0.1","0.475074","0.447338324883469","0.503","0.636","0.072","0.13","15.9726126194"
"92","1","300","20","community","covar","covar_1","ZIPLN","BIC","0.14","0.4543995","0.565569525389897","0","0",NA,"0","24.3492405414581"
"93","1","300","20","community","covar","covar_1","PLN_ZIvar","BIC","0.08","0.707441","0.511306341481747","0","0",NA,"0","12.8642494678497"
"94","2","300","20","community","covar","covar_1","PLN","BIC","0.12","0.460527","0.478993952915021","0.142","0.5","0.219","0.304","23.1133177280426"
"95","2","300","20","community","covar","covar_1","ZIPLN","BIC","0.08","0.673769","0.580307543345432","0.011","0.429","0.75","0.545","18.7858281135559"
"96","2","300","20","community","covar","covar_1","PLN_ZIvar","BIC","0.09","0.6872705","0.541178544223506","0.006","0.357","0.833","0.5","11.1744422912598"
"97","3","300","20","community","covar","covar_1","PLN","BIC","0.13","0.4461025","0.45046652894716","0.307","0.571","0.129","0.211","11.9392657279968"
"98","3","300","20","community","covar","covar_1","ZIPLN","BIC","0.1","0.585064","0.557874332482276","0.006","0.357","0.833","0.5","21.9192957878113"
"99","3","300","20","community","covar","covar_1","PLN_ZIvar","BIC","0.1","0.7053555","0.519725379371895","0","0.429","1","0.6","13.9790213108063"
"100","4","300","20","community","covar","covar_1","PLN","BIC","0.12","0.398091","0.42188296895272","0.201","0.273","0.077","0.12","22.3942141532898"
"101","4","300","20","community","covar","covar_1","ZIPLN","BIC","0.12","0.6621225","0.549024110978469","0","0",NA,"0","19.1680977344513"
"102","4","300","20","community","covar","covar_1","PLN_ZIvar","BIC","0.1","0.742853","0.488437629501068","0","0",NA,"0","11.9824740886688"
"103","5","300","20","community","covar","covar_1","PLN","BIC","0.14","0.446025","0.460484552244714","0.124","0.2","0.16","0.178","25.3080363273621"
"104","5","300","20","community","covar","covar_1","ZIPLN","BIC","0.18","0.4432","0.59239377494198","0","0.05","1","0.095","19.6758604049683"
"105","5","300","20","community","covar","covar_1","PLN_ZIvar","BIC","0.12","0.63445","0.518799816431901","0","0",NA,"0","11.9296507835388"
"106","6","300","20","community","covar","covar_1","PLN","BIC","0.08","0.52666","0.433705442341314","0.104","0.571","0.174","0.267","22.7413516044617"
"107","6","300","20","community","covar","covar_1","ZIPLN","BIC","0.06","0.6200615","0.543528054511112","0","0.143","1","0.25","13.2581748962402"
"108","6","300","20","community","covar","covar_1","PLN_ZIvar","BIC","0.05","0.6533605","0.494261583356641","0.016","0.429","0.5","0.462","6.49499273300171"
"109","7","300","20","community","covar","covar_1","PLN","BIC","0.14","0.570046","0.428687947629442","0.215","0.692","0.191","0.3","13.3996598720551"
"110","7","300","20","community","covar","covar_1","ZIPLN","BIC","0.1","0.5870365","0.534502861876684","0.056","0.615","0.444","0.516","13.6299924850464"
"111","7","300","20","community","covar","covar_1","PLN_ZIvar","BIC","0.12","0.6900325","0.48535690327112","0.062","0.615","0.421","0.5","9.59706616401672"
"112","8","300","20","community","covar","covar_1","PLN","BIC","0.1","0.3694425","0.448495818871779","0.234","0.167","0.023","0.04","16.1469209194183"
"113","8","300","20","community","covar","covar_1","ZIPLN","BIC","0.08","0.6658505","0.568368141517241","0","0.5","1","0.667","13.5852880477905"
"114","8","300","20","community","covar","covar_1","PLN_ZIvar","BIC","0.07","0.8711775","0.514845336457452","0","0.5","1","0.667","10.4036810398102"
"115","9","300","20","community","covar","covar_1","PLN","BIC","0.14","0.4225085","0.47200007168048","0.244","0.444","0.16","0.235","14.3959112167358"
"116","9","300","20","community","covar","covar_1","ZIPLN","BIC","0.13","0.467852","0.610485187401358","0.012","0.333","0.75","0.462","12.5997393131256"
"117","9","300","20","community","covar","covar_1","PLN_ZIvar","BIC","0.11","0.5379135","0.553376702105916","0.006","0.222","0.8","0.348","11.2713477611542"
"118","10","300","20","community","covar","covar_1","PLN","BIC","0.12","0.3431965","0.438992759785329","0.107","0.167","0.095","0.121","37.6094715595245"
"119","10","300","20","community","covar","covar_1","ZIPLN","BIC","0.1","0.7258195","0.568368017732097","0","0.167","1","0.286","22.4835910797119"
"120","10","300","20","community","covar","covar_1","PLN_ZIvar","BIC","0.1","0.7425775","0.517625319680529","0","0.167","1","0.286","20.1881654262543"
"121","11","300","20","community","covar","covar_1","PLN","BIC","0.12","0.497654","0.447352986251681","0.193","0.5","0.171","0.255","22.9018952846527"
"122","11","300","20","community","covar","covar_1","ZIPLN","BIC","0.1","0.6758115","0.581465426325823","0","0.286","1","0.444","21.0691428184509"
"123","11","300","20","community","covar","covar_1","PLN_ZIvar","BIC","0.1","0.7315725","0.52443180901627","0","0.214","1","0.353","11.2855322360992"
"124","12","300","20","community","covar","covar_1","PLN","BIC","0.11","0.40465","0.440260493491874","0.2","0.3","0.077","0.122","10.8761260509491"
"125","12","300","20","community","covar","covar_1","ZIPLN","BIC","0.12","0.50765","0.561737000355778","0.022","0.4","0.5","0.444","14.7005579471588"
"126","12","300","20","community","covar","covar_1","PLN_ZIvar","BIC","0.09","0.7675","0.497265251759941","0.006","0.4","0.8","0.533","7.53821539878845"
"127","13","300","20","community","covar","covar_1","PLN","BIC","0.1","0.3959945","0.471790295873932","0.174","0.417","0.139","0.208","14.1918995380402"
"128","13","300","20","community","covar","covar_1","ZIPLN","BIC","0.09","0.563665","0.591732144008264","0.011","0.25","0.6","0.353","22.6950550079346"
"129","13","300","20","community","covar","covar_1","PLN_ZIvar","BIC","0.08","0.6506195","0.546703842936392","0.006","0.25","0.75","0.375","12.3363983631134"
"130","14","300","20","community","covar","covar_1","PLN","BIC","0.13","0.4486705","0.436108528441052","0.125","0.357","0.185","0.244","27.3063714504242"
"131","14","300","20","community","covar","covar_1","ZIPLN","BIC","0.1","0.589547","0.53828657988297","0.011","0.143","0.5","0.222","8.98573589324951"
"132","14","300","20","community","covar","covar_1","PLN_ZIvar","BIC","0.11","0.682518","0.493200106390237","0","0",NA,"0","9.64073777198792"
"133","15","300","20","community","covar","covar_1","PLN","BIC","0.12","0.334347","0.47045538661375","0.271","0.385","0.094","0.152","12.2163248062134"
"134","15","300","20","community","covar","covar_1","ZIPLN","BIC","0.18","0.643646","0.628226104478689","0","0",NA,"0","8.03415107727051"
"135","15","300","20","community","covar","covar_1","PLN_ZIvar","BIC","0.09","0.7536185","0.554090008636321","0","0",NA,"0","12.9439921379089"
"136","16","300","20","community","covar","covar_1","PLN","BIC","0.08","0.4606875","0.467504168919034","0.148","0.375","0.1","0.158","29.6665334701538"
"137","16","300","20","community","covar","covar_1","ZIPLN","BIC","0.11","0.571125","0.600881866935789","0","0",NA,"0","15.9710812568665"
"138","16","300","20","community","covar","covar_1","PLN_ZIvar","BIC","0.06","0.5443125","0.519650728315997","0","0",NA,"0","19.3305299282074"
"139","17","300","20","community","covar","covar_1","PLN","BIC","0.09","0.332087","0.47211281669074","0.288","0.167","0.019","0.033","12.4456763267517"
"140","17","300","20","community","covar","covar_1","ZIPLN","BIC","0.11","0.727913","0.606626331853658","0","0.167","1","0.286","12.7298827171326"
"141","17","300","20","community","covar","covar_1","PLN_ZIvar","BIC","0.06","0.7363895","0.539900936999818","0","0.167","1","0.286","7.04221081733704"
"142","18","300","20","community","covar","covar_1","PLN","BIC","0.13","0.403045","0.469019938389391","0.166","0.267","0.121","0.167","22.367803812027"
"143","18","300","20","community","covar","covar_1","ZIPLN","BIC","0.11","0.5456715","0.598641356152266","0.006","0.2","0.75","0.316","22.3027467727661"
"144","18","300","20","community","covar","covar_1","PLN_ZIvar","BIC","0.1","0.6637365","0.543321184948261","0","0.067","1","0.125","8.61230158805847"
"145","19","300","20","community","covar","covar_1","PLN","BIC","0.13","0.467664","0.451965236195188","0.103","0.25","0.182","0.211","19.6030328273773"
"146","19","300","20","community","covar","covar_1","ZIPLN","BIC","0.11","0.5318505","0.563540473263801","0","0.062","1","0.118","15.935455083847"
"147","19","300","20","community","covar","covar_1","PLN_ZIvar","BIC","0.11","0.654111","0.503827779671034","0","0.062","1","0.118","10.3051455020905"
"148","20","300","20","community","covar","covar_1","PLN","BIC","0.14","0.412994","0.426349799812671","0.22","0.294","0.116","0.167","21.1206881999969"
"149","20","300","20","community","covar","covar_1","ZIPLN","BIC","0.2","0.4062725","0.560333483853226","0.012","0.294","0.714","0.417","25.6384694576263"
"150","20","300","20","community","covar","covar_1","PLN_ZIvar","BIC","0.11","0.58996","0.517244066073043","0.023","0.353","0.6","0.444","11.9285833835602"
"151","21","300","20","community","covar","covar_1","PLN","BIC","0.1","0.492","0.465586791586813","0.3","0.4","0.069","0.118","8.12714123725891"
"152","21","300","20","community","covar","covar_1","ZIPLN","BIC","0.08","0.6705","0.562019069839187","0.006","0.7","0.875","0.778","17.021183013916"
"153","21","300","20","community","covar","covar_1","PLN_ZIvar","BIC","0.08","0.7336","0.529002196585619","0","0.5","1","0.667","8.22714638710022"
"154","22","300","20","community","covar","covar_1","PLN","BIC","0.15","0.4689295","0.42875948711174","0.462","0.579","0.122","0.202","17.3868796825409"
"155","22","300","20","community","covar","covar_1","ZIPLN","BIC","0.13","0.506665","0.557365006716435","0","0",NA,"0","12.5017683506012"
"156","22","300","20","community","covar","covar_1","PLN_ZIvar","BIC","0.13","0.578938","0.502845793147024","0","0.053","1","0.1","6.26035261154175"
"157","23","300","20","community","covar","covar_1","PLN","BIC","0.11","0.3889495","0.472296550899941","0.089","0.364","0.2","0.258","18.8843951225281"
"158","23","300","20","community","covar","covar_1","ZIPLN","BIC","0.06","0.7561455","0.566347125067562","0.022","0.818","0.692","0.75","9.97592091560364"
"159","23","300","20","community","covar","covar_1","PLN_ZIvar","BIC","0.07","0.757732","0.533919349638512","0.028","0.818","0.643","0.72","12.4450099468231"
"160","24","300","20","community","covar","covar_1","PLN","BIC","0.09","0.4162485","0.438107542862049","0.514","0.556","0.051","0.093","14.3818402290344"
"161","24","300","20","community","covar","covar_1","ZIPLN","BIC","0.08","0.759522","0.562475791931539","0","0.111","1","0.2","26.4664356708527"
"162","24","300","20","community","covar","covar_1","PLN_ZIvar","BIC","0.08","0.7629455","0.513824945648076","0","0",NA,"0","12.8037631511688"
"163","25","300","20","community","covar","covar_1","PLN","BIC","0.11","0.422244","0.516398902203507","0.017","0.182","0.4","0.25","12.939772605896"
"164","25","300","20","community","covar","covar_1","ZIPLN","BIC","0.09","0.761795","0.593286676743528","0","0",NA,"0","22.1585969924927"
"165","25","300","20","community","covar","covar_1","PLN_ZIvar","BIC","0.09","0.809834","0.542559960900868","0","0",NA,"0","12.7642958164215"
"166","26","300","20","community","covar","covar_1","PLN","BIC","0.15","0.432386","0.437532720806426","0.128","0.222","0.154","0.182","25.7028377056122"
"167","26","300","20","community","covar","covar_1","ZIPLN","BIC","0.1","0.6970475","0.547264031108838","0.035","0.667","0.667","0.667","11.7555632591248"
"168","26","300","20","community","covar","covar_1","PLN_ZIvar","BIC","0.12","0.827195","0.501732400882693","0.081","0.722","0.481","0.578","9.40636229515076"
"169","27","300","20","community","covar","covar_1","PLN","BIC","0.11","0.2740275","0.435164567412447","0.112","0.083","0.048","0.061","21.1442778110504"
"170","27","300","20","community","covar","covar_1","ZIPLN","BIC","0.12","0.6422865","0.573014728491396","0","0",NA,"0","22.394597530365"
"171","27","300","20","community","covar","covar_1","PLN_ZIvar","BIC","0.09","0.776691","0.499385833491463","0","0",NA,"0","11.2692365646362"
"172","28","300","20","community","covar","covar_1","PLN","BIC","0.08","0.3452","0.422975045961442","0.114","0.4","0.087","0.143","15.4895241260529"
"173","28","300","20","community","covar","covar_1","ZIPLN","BIC","0.1","0.3504","0.557517618860817","0","0",NA,"0","9.77250742912292"
"174","28","300","20","community","covar","covar_1","PLN_ZIvar","BIC","0.05","0.6262","0.489884972998151","0","0",NA,"0","7.39950656890869"
"175","29","300","20","community","covar","covar_1","PLN","BIC","0.11","0.436396","0.469680925481774","0.159","0.286","0.125","0.174","15.6173233985901"
"176","29","300","20","community","covar","covar_1","ZIPLN","BIC","0.14","0.6964845","0.571942433357795","0","0",NA,"0","11.5539555549622"
"177","29","300","20","community","covar","covar_1","PLN_ZIvar","BIC","0.09","0.782094","0.519200808485301","0","0",NA,"0","8.0294201374054"
"178","30","300","20","community","covar","covar_1","PLN","BIC","0.11","0.442138","0.462619815386903","0.09","0.167","0.111","0.133","33.541515827179"
"179","30","300","20","community","covar","covar_1","ZIPLN","BIC","0.1","0.664098","0.573733191540445","0.006","0.5","0.857","0.632","10.6517479419708"
"180","30","300","20","community","covar","covar_1","PLN_ZIvar","BIC","0.09","0.7242565","0.528724079006271","0","0.083","1","0.154","9.15028476715088"
"181","1","300","20","preferential_attachment","covar","covar_1","PLN","BIC","0.15","0.4300245","0.496916186851203","0.222","0.421","0.174","0.246","23.5062322616577"
"182","1","300","20","preferential_attachment","covar","covar_1","ZIPLN","BIC","0.1","0.6805735","0.616990166649274","0.023","0.421","0.667","0.516","12.4092803001404"
"183","1","300","20","preferential_attachment","covar","covar_1","PLN_ZIvar","BIC","0.11","0.6302015","0.581138195610609","0.012","0.421","0.8","0.552","19.8038864135742"
"184","2","300","20","preferential_attachment","covar","covar_1","PLN","BIC","0.17","0.4331905","0.510587582807547","0.146","0.263","0.167","0.204","25.4901094436646"
"185","2","300","20","preferential_attachment","covar","covar_1","ZIPLN","BIC","0.16","0.5197845","0.653418590991768","0","0",NA,"0","14.9022345542908"
"186","2","300","20","preferential_attachment","covar","covar_1","PLN_ZIvar","BIC","0.14","0.681786","0.580552636612533","0","0",NA,"0","12.9747514724731"
"187","3","300","20","preferential_attachment","covar","covar_1","PLN","BIC","0.16","0.4723175","0.430551474829018","0.474","0.684","0.138","0.23","16.9131367206573"
"188","3","300","20","preferential_attachment","covar","covar_1","ZIPLN","BIC","0.18","0.469936","0.602422270514381","0","0",NA,"0","23.2519962787628"
"189","3","300","20","preferential_attachment","covar","covar_1","PLN_ZIvar","BIC","0.13","0.7357095","0.51877070278009","0","0",NA,"0","20.2208514213562"
