"","simu","n","p","omega_structure","zi_type","zi_config","method","criterion","omega_rmse","AUC","rmse_fit","fallout","recall","precision","f1_score","time"
"82","11","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.07","0.596755","0.685118574001247","0.006","0.364","0.8","0.5","37.7715790271759"
"83","12","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.08","0.8638125","0.522322655367526","0.005","0.375","0.75","0.5","2.99481606483459"
"84","12","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.07","0.6671875","0.658779708369675","0","0.375","1","0.545","34.8038725852966"
"85","13","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.08","0.7190405","0.528817471131822","0.006","0.444","0.8","0.571","2.92090940475464"
"86","13","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.06","0.629713","0.655113079082373","0.017","0.556","0.625","0.588","39.96741938591"
"87","14","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.07","0.8736","0.481294644883676","0.016","0.8","0.571","0.667","2.9080057144165"
"88","14","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.09","0.7375","0.643084592331958","0","0.6","1","0.75","37.1368637084961"
"89","15","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.08","0.7764815","0.52881152284698","0.005","0.571","0.8","0.667","2.96954321861267"
"90","15","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.05","0.677968","0.642924903334233","0.027","0.571","0.444","0.5","35.525351524353"
"91","16","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.12","0.606346","0.538425213927597","0.017","0.462","0.667","0.545","2.85963320732117"
"92","16","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.07","0.735725","0.679930623371018","0.011","0.462","0.75","0.571","37.3783707618713"
"93","17","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.13","0.8131145","0.532723552826708","0","0",NA,"0","2.85096788406372"
"94","17","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.08","0.7528635","0.68374204893867","0.011","0.615","0.8","0.696","34.8003063201904"
