"","simu","n","p","omega_structure","zi_type","zi_config","method","criterion","omega_rmse","AUC","rmse_fit","fallout","recall","precision","f1_score","time"
"274","19","300","20","community","species","species_1","PLN","BIC","0.08","0.7837835","0.590158179048833","0.062","0.714","0.476","0.571","2.73238062858582"
"275","19","300","20","community","species","species_1","ZIPLN","BIC","0.05","0.6988585","0.650575463356004","0.102","0.714","0.357","0.476","3.24078130722046"
"276","20","300","20","community","species","species_1","PLN","BIC","0.07","0.880295","0.600106333716604","0","0.333","1","0.5","1.47222590446472"
"277","20","300","20","community","species","species_1","ZIPLN","BIC","0.05","0.792314","0.654318139058216","0.011","0.556","0.714","0.625","3.3251006603241"
"278","1","300","20","community","species","species_2","PLN","BIC","0.16","0.675801","0.410946653004288","0","0",NA,"0","3.10804605484009"
"279","1","300","20","community","species","species_2","ZIPLN","BIC","0.1","0.6912425","0.597757926069384","0","0.211","1","0.348","1.83809852600098"
"280","2","300","20","community","species","species_2","PLN","BIC","0.14","0.4020135","0.380379167223356","0","0",NA,"0","5.82632827758789"
"281","2","300","20","community","species","species_2","ZIPLN","BIC","0.09","0.5189045","0.599258023913873","0","0.083","1","0.154","2.61357021331787"
"282","3","300","20","community","species","species_2","PLN","BIC","0.2","0.701682","0.472115455327601","0","0",NA,"0","4.40572023391724"
"283","3","300","20","community","species","species_2","ZIPLN","BIC","0.11","0.598356","0.69864655011024","0.012","0.235","0.667","0.348","3.53523707389832"
"284","4","300","20","community","species","species_2","PLN","BIC","0.11","0.8186875","0.394413230919352","0","0",NA,"0","4.06629228591919"
"285","4","300","20","community","species","species_2","ZIPLN","BIC","0.07","0.7164375","0.58176660093223","0","0",NA,"0","2.58140778541565"
"286","5","300","20","community","species","species_2","PLN","BIC","0.16","0.5575195","0.389919285594075","0","0",NA,"0","4.99066710472107"
"287","5","300","20","community","species","species_2","ZIPLN","BIC","0.12","0.5366875","0.606593336827469","0","0.231","1","0.375","3.31516766548157"
"288","6","300","20","community","species","species_2","PLN","BIC","0.14","0.500543","0.417005121147876","0","0",NA,"0","4.84354448318481"
"289","6","300","20","community","species","species_2","ZIPLN","BIC","0.1","0.626732","0.638215852815691","0","0",NA,"0","2.91048789024353"
"290","7","300","20","community","species","species_2","PLN","BIC","0.16","0.509068","0.397493495533621","0","0",NA,"0","2.7138466835022"
"291","7","300","20","community","species","species_2","ZIPLN","BIC","0.1","0.572441","0.624767855808286","0","0",NA,"0","1.38348579406738"
"292","8","300","20","community","species","species_2","PLN","BIC","0.15","0.715245","0.421226959470004","0","0",NA,"0","4.22989869117737"
